,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
50,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",250,1,2,14.097737698565933,0.7461513937374965,55.1746306071653
51,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",255,1,2,14.116623114426918,0.7433252045983844,55.153811920331606
52,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",260,1,2,14.213169203158227,0.7390075297901794,54.94672276827938
53,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",265,1,2,14.377837647006903,0.736706492559784,55.5074903638403
54,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",270,1,2,14.560113196876014,0.7339685310775287,55.738012466217526
55,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",275,1,2,14.744728733232947,0.7330271319073779,55.700635388383915
56,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",280,1,2,14.939544134231674,0.7394460529783846,55.67123837355359
57,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",285,1,2,15.121187636509749,0.7409031613454942,56.002198792364226
58,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",290,1,2,15.367988059503329,0.7414695124426042,56.604582264831365
59,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",295,1,2,15.575817439415946,0.7473416399993775,57.14553494684759
60,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",300,1,2,15.769789411587052,0.7507743875834039,57.853877791394154
61,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",305,1,2,15.939896387722158,0.7531974128720629,58.315203058331974
62,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",310,1,2,16.09248576472808,0.7496621519769483,58.215959836719726
63,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",315,1,2,16.250101098182686,0.7522609911715545,58.73660683696755
64,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",320,1,2,16.332795829962905,0.7581605983917052,60.06624158191809
65,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",325,1,2,16.452675206514314,0.7631588091318896,60.83711804852128
66,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",330,1,2,16.518323158757354,0.7605399671660031,60.42973283030101
67,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",335,1,2,16.50360075502719,0.763000196289652,59.295460456025694
68,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",340,1,2,16.52350200235554,0.7656592964302755,58.163283048390475
69,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",345,1,2,16.52039640422502,0.7711255130479489,57.86231052810628
70,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",350,1,2,16.460541654827832,0.7715783611015016,58.031369901422224
71,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",355,1,2,16.38600443557124,0.7727464615948727,58.716783268678896
